line,status,message,path,current,new,entity_type,entity_id,old_name_ar
1105,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > كمبيوتر > لابتوبات ونوت بوك","لابتوبات ونوت بوك",لابتوب,,,
1106,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > كمبيوتر > نطاقات واستضافة وبرمجيات","نطاقات واستضافة وبرمجيات","نطاقات واستضافة",,,
1107,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات الحدائق والبناء > أدوات يدوية","أدوات يدوية","عدة وأدوات يدوية",,,
1108,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات الحدائق والبناء > حديقة",حديقة,"أغراض حديقة",,,
1109,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات الحدائق والبناء > ملابس ومستلزمات السلامة المهنية","ملابس ومستلزمات السلامة المهنية","لباس ومعدات سلامة",,,
1110,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم","أجهزة ألعاب ووحدات تحكم","أجهزة ألعاب",,,
1111,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > ألعاب",ألعاب,"ألعاب فيديو",,,
1112,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > معدات ألعاب","معدات ألعاب","إكسسوارات ألعاب",,,
1113,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات المكتب والقرطاسية > آلات مكتبية","آلات مكتبية","معدات مكتبية",,,
1114,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ملابس وإكسسوارات > أزياء تنكرية","أزياء تنكرية","زي تنكري",,,
1115,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ملابس وإكسسوارات > حقائب وأمتعة","حقائب وأمتعة","حقيبة سفر",,,
1116,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ملابس وإكسسوارات > رجالي",رجالي,"ملابس رجالي",,,
1117,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ملابس وإكسسوارات > للجنسين",للجنسين,"ملابس للجنسين",,,
1118,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ملابس وإكسسوارات > ملابس زفاف","ملابس زفاف","فستان عرس وملابس زفاف",,,
1119,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ملابس وإكسسوارات > نسائي",نسائي,"ملابس نسائي",,,
1120,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > الهواتف المحمولة المجددة","الهواتف المحمولة المجددة","موبايلات مجددة",,,
1121,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > تقنيات قابلة للارتداء","تقنيات قابلة للارتداء","أجهزة قابلة للارتداء",,,
1122,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > رقم",رقم,"أرقام وخطوط هاتف",,,
1123,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > قطع",قطع,"قطع غيار هواتف",,,
1124,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هوايات وألعاب > ألعاب",ألعاب,لعبة,,,
1125,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هوايات وألعاب > ألعاب طاولة","ألعاب طاولة","لعبة طاولة",,,
1126,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هوايات وألعاب > ألعاب وترفيه تجاري","ألعاب وترفيه تجاري","ألعاب صالات وترفيه",,,
1127,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هوايات وألعاب > مركبات تحكم لاسلكي","مركبات تحكم لاسلكي","سيارة تحكم لاسلكي",,,
1128,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هوايات وألعاب > منتجات البازل","منتجات البازل",بازل,,,
1129,not_found,"Subcategory not found at segment: الآلات الزراعية","الآلات والمعدات > الآلات الزراعية","الآلات الزراعية","معدات وآلات زراعية",,,
1130,not_found,"Subcategory not found at segment: الصناعة","الآلات والمعدات > الصناعة",الصناعة,"معدات صناعية",,,
1131,not_found,"Subcategory not found at segment: الكهرباء والطاقة","الآلات والمعدات > الكهرباء والطاقة","الكهرباء والطاقة","معدات كهرباء وطاقة",,,
1132,not_found,"Subcategory not found at segment: معدات الإنشاءات","الآلات والمعدات > معدات الإنشاءات","معدات الإنشاءات","معدات بناء وإنشاءات",,,
1133,skipped_same,"Already has target name_ar","الحيوانات الأليفة والمواشي > الأعلاف والطعام","الأعلاف والطعام","أعلاف وطعام",,,
1134,not_found,"Subcategory not found at segment: الإكسسوارات والمعدات","الحيوانات الأليفة والمواشي > الإكسسوارات والمعدات","الإكسسوارات والمعدات","مستلزمات وإكسسوارات",,,
1135,not_found,"Subcategory not found at segment: الحيوانات الكبيرة","الحيوانات الأليفة والمواشي > الحيوانات الكبيرة","الحيوانات الكبيرة","مواشي وحيوانات كبيرة",,,
1136,not_found,"Category not found: العقارات","العقارات > سكن",سكن,سكني,,,
1137,not_found,"Category not found: العقارات","العقارات > عقار تجاري","عقار تجاري",تجاري,,,
1138,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع","رباعية الدفع","دراجة رباعية الدفع",,,
1139,skipped_same,"Already has target name_ar","المركبات > سيارات الدفع الرباعي والبيك آب","سيارات الدفع الرباعي والبيك آب","سيارات دفع رباعي وبيك آب",,,
1140,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة","مركبة المهام المساعدة","مركبات خدمات",,,
1141,skipped_same,"Already has target name_ar","الوظائف > الإدارة والمكاتب","الإدارة والمكاتب","إدارة ومكاتب",,,
1142,not_found,"Subcategory not found at segment: الإعلام والراديو والتلفزيون","الوظائف > الإعلام والراديو والتلفزيون","الإعلام والراديو والتلفزيون","إعلام وتلفزيون",,,
1143,not_found,"Subcategory not found at segment: البناء والإنشاءات","الوظائف > البناء والإنشاءات","البناء والإنشاءات","بناء ومقاولات",,,
1144,not_found,"Subcategory not found at segment: البيع بالتجزئة والتجارة","الوظائف > البيع بالتجزئة والتجارة","البيع بالتجزئة والتجارة","تجارة وبيع بالتجزئة",,,
1145,not_found,"Subcategory not found at segment: الترفيه والفعاليات","الوظائف > الترفيه والفعاليات","الترفيه والفعاليات","فعاليات وترفيه",,,
